"","Year","Month","Day","dailywtmp"
"241",2011,8,29,26.2604166666667
"242",2011,8,30,27.2358333333333
"243",2011,8,31,26.7729166666667
"244",2011,9,1,26.3025
"245",2011,9,2,26.3095833333333
"246",2011,9,3,26.45375
"247",2011,9,4,26.59875
"248",2011,9,5,26.8833333333333
"249",2011,9,6,27.1933333333333
"250",2011,9,7,27.58
"251",2011,9,8,27.57375
"252",2011,9,9,27.2079166666667
"253",2011,9,10,26.8116666666667
"254",2011,9,11,26.7683333333333
"255",2011,9,12,27.1954166666667
"256",2011,9,13,27.3016666666667
"257",2011,9,14,27.62375
"258",2011,9,15,27.925
"259",2011,9,16,26.9208333333333
"260",2011,9,17,24.035
"261",2011,9,18,22.6670833333333
"262",2011,9,19,22.5479166666667
"263",2011,9,20,23.2941666666667
"264",2011,9,21,23.76
"265",2011,9,22,24.3804166666667
"266",2011,9,23,24.77375
"267",2011,9,24,24.97875
"268",2011,9,25,24.5316666666667
"269",2011,9,26,24.2083333333333
"270",2011,9,27,24.1654166666667
"271",2011,9,28,24.5775
"272",2011,9,29,25.5083333333333
"273",2011,9,30,25.6120833333333
"274",2011,10,1,25.1070833333333
"275",2011,10,2,22.9433333333333
"276",2011,10,3,21.5375
"277",2011,10,4,21.0475
"278",2011,10,5,20.9725
"279",2011,10,6,21.3641666666667
"280",2011,10,7,20.9208333333333
"281",2011,10,8,20.675
"282",2011,10,9,20.905
"283",2011,10,10,21.0541666666667
"284",2011,10,11,21.0216666666667
"285",2011,10,12,20.83125
"286",2011,10,13,21.7416666666667
"287",2011,10,14,22.1016736401674
"288",2011,10,15,21.8070833333333
"289",2011,10,16,21.5945833333333
"290",2011,10,17,21.4566666666667
"291",2011,10,18,22.1370212765957
"292",2011,10,19,22.646875
"293",2011,10,20,21.4709821428571
"294",2011,10,21,19.4268656716418
"295",2011,10,22,19.1661971830986
"296",2011,10,23,19.0304932735426
"297",2011,10,24,19.134375
"298",2011,10,25,19.0954545454545
"299",2011,10,26,19.2522123893805
"300",2011,10,27,19.7324444444444
"301",2011,10,28,19.8189189189189
"302",2011,10,29,18.6233183856502
"303",2011,10,30,16.7806306306306
"304",2011,10,31,15.9555066079295
"305",2011,11,1,15.3312775330396
"306",2011,11,2,15.3795833333333
"307",2011,11,3,15.525
"308",2011,11,4,16.1954166666667
"309",2011,11,5,14.6254166666667
"310",2011,11,6,13.8129166666667
"311",2011,11,7,14.2
"312",2011,11,8,14.8604166666667
"313",2011,11,9,15.4558333333333
"314",2011,11,10,16.2504166666667
"315",2011,11,11,16.1775
"316",2011,11,12,14.94
"317",2011,11,13,14.8933333333333
"318",2011,11,14,15.64625
"319",2011,11,15,16.5204166666667
"320",2011,11,16,17.3679166666667
"321",2011,11,17,17.70875
"322",2011,11,18,16.0070833333333
"323",2011,11,19,14.49625
"324",2011,11,20,14.8504166666667
"325",2011,11,21,15.87875
"326",2011,11,22,16.4970833333333
"327",2011,11,23,16.96875
"328",2011,11,24,16.2525
"329",2011,11,25,15.3195833333333
"330",2011,11,26,15.33
"331",2011,11,27,15.6375
"332",2011,11,28,16.2808333333333
"333",2011,11,29,16.7970833333333
"334",2011,11,30,15.4704166666667
"335",2011,12,1,14.24125
"336",2011,12,2,13.2708333333333
"337",2011,12,3,13.0370833333333
"338",2011,12,4,12.7591666666667
"339",2011,12,5,13.365
"340",2011,12,6,14.2595833333333
"341",2011,12,7,15.0079166666667
"342",2011,12,8,15.0458333333333
"343",2011,12,9,13.97375
"344",2011,12,10,13.8654166666667
"345",2011,12,11,12.6920833333333
"346",2011,12,12,11.7067510548523
"347",2011,12,13,11.9479166666667
"348",2011,12,14,12.1891666666667
"349",2011,12,15,12.41
"350",2011,12,16,13.1975
"351",2011,12,17,13.5491666666667
"352",2011,12,18,12.3
"353",2011,12,19,11.56125
"354",2011,12,20,11.8025
"355",2011,12,21,12.4470833333333
"356",2011,12,22,13.2375
"357",2011,12,23,14.1120833333333
"358",2011,12,24,14.0254166666667
"359",2011,12,25,13.0945833333333
"360",2011,12,26,12.9341666666667
"361",2011,12,27,12.4879166666667
"362",2011,12,28,12.4829166666667
"363",2011,12,29,11.7795833333333
"364",2011,12,30,11.7908333333333
"365",2011,12,31,12.2543933054393
"366",2012,1,1,12.6701680672269
"367",2012,1,2,12.8076576576577
"368",2012,1,3,11.1229166666667
"369",2012,1,4,8.71004184100418
"370",2012,1,5,8.75541666666667
"371",2012,1,6,9.41958333333333
"372",2012,1,7,10.1366666666667
"373",2012,1,8,10.81625
"374",2012,1,9,11.0545833333333
"375",2012,1,10,11.05
"376",2012,1,11,11.345
"377",2012,1,12,11.6079166666667
"378",2012,1,13,11.6533333333333
"379",2012,1,14,10.4276150627615
"380",2012,1,15,9.63916666666667
"381",2012,1,16,8.83916666666667
"382",2012,1,17,9.13041666666667
"383",2012,1,18,10.2429166666667
"384",2012,1,19,9.87125
"385",2012,1,20,9.60833333333333
"386",2012,1,21,10.2583333333333
"387",2012,1,22,10.7704166666667
"388",2012,1,23,10.2441666666667
"389",2012,1,24,11.00125
"390",2012,1,25,11.7279166666667
"391",2012,1,26,11.9908333333333
"392",2012,1,27,12.3970833333333
"393",2012,1,28,12.8567226890756
"394",2012,1,29,12.8941666666667
"395",2012,1,30,12.2570833333333
"396",2012,1,31,11.8329166666667
"397",2012,2,1,12.03375
"398",2012,2,2,12.61625
"399",2012,2,3,12.7708333333333
"400",2012,2,4,12.0375
"401",2012,2,5,12.2579166666667
"402",2012,2,6,11.73125
"403",2012,2,7,11.4808333333333
"404",2012,2,8,11.595
"405",2012,2,9,11.3920833333333
"406",2012,2,10,11.0779166666667
"407",2012,2,11,11.1375
"408",2012,2,12,9.345
"409",2012,2,13,8.24958333333333
"410",2012,2,14,8.79125
"411",2012,2,15,9.34666666666667
"412",2012,2,16,9.9475
"413",2012,2,17,10.41125
"414",2012,2,18,10.9483333333333
"415",2012,2,19,11.5366666666667
"416",2012,2,20,10.9104166666667
"417",2012,2,21,10.28875
"418",2012,2,22,10.95625
"419",2012,2,23,12.0925
"420",2012,2,24,13.1383333333333
"421",2012,2,25,13.6358333333333
"422",2012,2,26,12.0283333333333
"423",2012,2,27,11.3808333333333
"424",2012,2,28,12.0195833333333
"425",2012,2,29,12.6116666666667
"426",2012,3,1,13.3779166666667
"427",2012,3,2,13.9616666666667
"428",2012,3,3,13.8679166666667
"429",2012,3,4,13.6379166666667
"430",2012,3,5,12.5877118644068
"431",2012,3,6,11.5941666666667
"432",2012,3,7,11.3611814345992
"433",2012,3,8,12.19
"434",2012,3,9,13.3883333333333
"435",2012,3,10,12.9595833333333
"436",2012,3,11,12.6420833333333
"437",2012,3,12,13.12875
"438",2012,3,13,13.9079166666667
"439",2012,3,14,14.72375
"440",2012,3,15,15.7795833333333
"441",2012,3,16,16.4979166666667
"442",2012,3,17,16.6129166666667
"443",2012,3,18,17.13375
"444",2012,3,19,17.42375
"445",2012,3,20,17.9241666666667
"446",2012,3,21,18.29875
"447",2012,3,22,18.5891666666667
"448",2012,3,23,19.1604166666667
"449",2012,3,24,19.34
"450",2012,3,25,19.19875
"451",2012,3,26,19.46
"452",2012,3,27,18.20375
"453",2012,3,28,17.2145833333333
"454",2012,3,29,17.4429166666667
"455",2012,3,30,17.95375
"456",2012,3,31,18.4875
"457",2012,4,1,18.0525
"458",2012,4,2,17.9383333333333
"459",2012,4,3,17.8970833333333
"460",2012,4,4,18.2775
"461",2012,4,5,18.8920833333333
"462",2012,4,6,17.2475
"463",2012,4,7,15.39375
"464",2012,4,8,16.1129166666667
"465",2012,4,9,17.0525
"466",2012,4,10,17.5766666666667
"467",2012,4,11,17.7645833333333
"468",2012,4,12,16.9620833333333
"469",2012,4,13,16.7460251046025
"470",2012,4,14,17.2694560669456
"471",2012,4,15,18.0341666666667
"472",2012,4,16,18.80875
"473",2012,4,17,19.4478991596639
"474",2012,4,18,20.10125
"475",2012,4,19,20.0266666666667
"476",2012,4,20,19.6279166666667
"477",2012,4,21,20.0566666666667
"478",2012,4,22,20.3695833333333
"479",2012,4,23,19.2754166666667
"480",2012,4,24,17.8641666666667
"481",2012,4,25,17.2316666666667
"482",2012,4,26,17.8104166666667
"483",2012,4,27,18.9529166666667
"484",2012,4,28,19.72875
"485",2012,4,29,20.1475
"486",2012,4,30,19.9275
"487",2012,5,1,20.6741666666667
"488",2012,5,2,21.37125
"489",2012,5,3,21.8808333333333
"490",2012,5,4,22.1129166666667
"491",2012,5,5,22.3816666666667
"492",2012,5,6,22.7283333333333
"493",2012,5,7,22.3858333333333
"494",2012,5,8,22.41625
"495",2012,5,9,22.8404166666667
"496",2012,5,10,23.1606694560669
"497",2012,5,11,22.5904166666667
"498",2012,5,12,22.6116666666667
"499",2012,5,13,22.6004166666667
"500",2012,5,14,22.225
"501",2012,5,15,22.505
"502",2012,5,16,23.2075
"503",2012,5,17,23.1058333333333
"504",2012,5,18,22.83125
"505",2012,5,19,21.4516666666667
"506",2012,5,20,21.1408333333333
"507",2012,5,21,21.25625
"508",2012,5,22,22.0583333333333
"509",2012,5,23,23.1325
"510",2012,5,24,23.9083333333333
"511",2012,5,25,25.1333333333333
"512",2012,5,26,25.2129166666667
"513",2012,5,27,25.4891213389121
"514",2012,5,28,25.9466666666667
"515",2012,5,29,26.41875
"516",2012,5,30,26.1670833333333
"517",2012,5,31,25.0703389830508
"518",2012,6,1,25.5479166666667
"519",2012,6,2,25.6961373390558
"520",2012,6,3,25.4020833333333
"521",2012,6,4,24.85375
"522",2012,6,5,24.1854166666667
"523",2012,6,6,22.9504166666667
"524",2012,6,7,22.4575
"525",2012,6,8,23.3320833333333
"526",2012,6,9,24.27125
"527",2012,6,10,24.97875
"528",2012,6,11,25.2966666666667
"529",2012,6,12,24.8320833333333
"530",2012,6,13,24.8470833333333
"531",2012,6,14,24.9804166666667
"532",2012,6,15,23.8952380952381
"533",2012,6,16,23.4671361502347
"534",2012,6,17,23.4178082191781
"535",2012,6,18,23.8253164556962
"536",2012,6,19,24.5804166666667
"537",2012,6,20,25.2181818181818
"538",2012,6,21,26.1116751269036
"539",2012,6,22,26.28625
"540",2012,6,23,26.1243697478992
"541",2012,6,24,26.4391666666667
"542",2012,6,25,27.1379166666667
"543",2012,6,26,26.5204166666667
"544",2012,6,27,25.4804166666667
"545",2012,6,28,25.6625
"546",2012,6,29,25.9854166666667
"547",2012,6,30,26.7375
"548",2012,7,1,27.4941666666667
"549",2012,7,2,26.8279166666667
"550",2012,7,3,27.2247899159664
"551",2012,7,4,27.7486607142857
"552",2012,7,5,28.0654166666667
"553",2012,7,6,28.3858333333333
"554",2012,7,7,28.6683333333333
"555",2012,7,8,28.7266666666667
"556",2012,7,9,28.5275
"557",2012,7,10,28.65375
"558",2012,7,11,28.58
"559",2012,7,12,28.3645833333333
"560",2012,7,13,28.6316666666667
"561",2012,7,14,28.8354166666667
"562",2012,7,15,29.2125
"563",2012,7,16,29.155
"564",2012,7,17,29.05
"565",2012,7,18,28.8325
"566",2012,7,19,28.4420833333333
"567",2012,7,20,28.2179166666667
"568",2012,7,21,27.8783333333333
"569",2012,7,22,28.0970833333333
"570",2012,7,23,28.5258333333333
"571",2012,7,24,28.65875
"572",2012,7,25,28.5154166666667
"573",2012,7,26,28.3104166666667
"574",2012,7,27,28.82875
"575",2012,7,28,29.0625
"576",2012,7,29,28.82625
"577",2012,7,30,28.6979166666667
"578",2012,7,31,28.2791666666667
"579",2012,8,1,28.0870833333333
"580",2012,8,2,27.7683333333333
"581",2012,8,3,28.5116666666667
"582",2012,8,4,29.17625
"583",2012,8,5,29.6422594142259
"584",2012,8,6,29.7239495798319
"585",2012,8,7,29.4795833333333
"586",2012,8,8,28.9170833333333
"587",2012,8,9,28.4429166666667
"588",2012,8,10,28.5025
"589",2012,8,11,27.8916666666667
"590",2012,8,12,27.1383333333333
"591",2012,8,13,27.3729166666667
"592",2012,8,14,28.0945833333333
"593",2012,8,15,28.1384615384615
"594",2012,8,16,28.3577981651376
"595",2012,8,17,28.4541666666667
"596",2012,8,18,28.615
"597",2012,8,19,28.5158333333333
"598",2012,8,20,28.1754166666667
"599",2012,8,21,28.0816666666667
"600",2012,8,22,27.5779166666667
"601",2012,8,23,27.6154166666667
"602",2012,8,24,27.0566666666667
"603",2012,8,25,26.3845833333333
"604",2012,8,26,26.9216666666667
"605",2012,8,27,27.4309623430962
"606",2012,8,28,27.6327731092437
"607",2012,8,29,26.8991666666667
"608",2012,8,30,27.1304166666667
"609",2012,8,31,27.3495833333333
"610",2012,9,1,27.7641666666667
"611",2012,9,2,28.46125
"612",2012,9,3,28.33125
"613",2012,9,4,27.955
"614",2012,9,5,28.01375
"615",2012,9,6,28.1283333333333
"616",2012,9,7,28.145
"617",2012,9,8,28.35875
"618",2012,9,9,27.9966666666667
"619",2012,9,10,26.5204166666667
"620",2012,9,11,25.51375
"621",2012,9,12,24.93625
"622",2012,9,13,24.6370833333333
"623",2012,9,14,25.1054166666667
"624",2012,9,15,25.7604166666667
"625",2012,9,16,25.81625
"626",2012,9,17,25.6433333333333
"627",2012,9,18,25.5895833333333
"628",2012,9,19,25.6041666666667
"629",2012,9,20,24.4654811715481
"630",2012,9,21,24.2179166666667
"631",2012,9,22,24.6066666666667
"632",2012,9,23,24.7995833333333
"633",2012,9,24,24.0858333333333
"634",2012,9,25,23.0870833333333
"635",2012,9,26,23.2275
"636",2012,9,27,23.8345833333333
"637",2012,9,28,24.5558333333333
"638",2012,9,29,24.8183333333333
"639",2012,9,30,24.4591666666667
"640",2012,10,1,24.4745833333333
"641",2012,10,2,24.6425
"642",2012,10,3,24.8266666666667
"643",2012,10,4,25.57125
"644",2012,10,5,25.7704166666667
"645",2012,10,6,25.4666666666667
"646",2012,10,7,25.4633333333333
"647",2012,10,8,24.835
"648",2012,10,9,23.0908333333333
"649",2012,10,10,22.08410041841
"650",2012,10,11,21.6375
"651",2012,10,12,21.22625
"652",2012,10,13,20.5225
"653",2012,10,14,20.2483333333333
"654",2012,10,15,21.24
"655",2012,10,16,21.62875
"656",2012,10,17,21.1479166666667
"657",2012,10,18,20.9845833333333
"658",2012,10,19,21.753781512605
"659",2012,10,20,22.0033333333333
"660",2012,10,21,21.2854166666667
"661",2012,10,22,20.6529661016949
"662",2012,10,23,20.3533333333333
"663",2012,10,24,20.5695833333333
"664",2012,10,25,21.1404166666667
"665",2012,10,26,21.3929166666667
"666",2012,10,27,21.0729166666667
"667",2012,10,28,19.3766666666667
"668",2012,10,29,17.93
"669",2012,10,30,17.275
"670",2012,10,31,15.63625
"671",2012,11,1,15.27875
"672",2012,11,2,15.3525
"673",2012,11,3,15.255
"674",2012,11,4,15.3283333333333
"675",2012,11,5,15.1045833333333
"676",2012,11,6,13.9695833333333
"677",2012,11,7,12.7583333333333
"678",2012,11,8,12.4613445378151
"679",2012,11,9,12.2641666666667
"680",2012,11,10,12.46
"681",2012,11,11,12.8095833333333
"682",2012,11,12,13.8016666666667
"683",2012,11,13,14.9575
"684",2012,11,14,14.4379166666667
"685",2012,11,15,13.17125
"686",2012,11,16,13.1195833333333
"687",2012,11,17,13.0845833333333
"688",2012,11,18,12.7270833333333
"689",2012,11,19,12.8345833333333
"690",2012,11,20,13.0345833333333
"691",2012,11,21,12.9533333333333
"692",2012,11,22,12.61625
"693",2012,11,23,12.63375
"694",2012,11,24,12.7508333333333
"695",2012,11,25,11.9841666666667
"696",2012,11,26,11.59375
"697",2012,11,27,11.8995833333333
"698",2012,11,28,12.1267782426778
"699",2012,11,29,11.9804166666667
"700",2012,11,30,12.0429166666667
"701",2012,12,1,12.195
"702",2012,12,2,12.3795833333333
"703",2012,12,3,12.9708333333333
"704",2012,12,4,13.6470833333333
"705",2012,12,5,14.13375
"706",2012,12,6,14.09375
"707",2012,12,7,12.9254166666667
"708",2012,12,8,13.30125
"709",2012,12,9,13.9654166666667
"710",2012,12,10,14.5175
"711",2012,12,11,15.0470833333333
"712",2012,12,12,15.14125
"713",2012,12,13,13.5958333333333
"714",2012,12,14,12.5204166666667
"715",2012,12,15,12.5533333333333
"716",2012,12,16,12.8420833333333
"717",2012,12,17,13.4739495798319
"718",2012,12,18,13.90375
"719",2012,12,19,13.83375
"720",2012,12,20,13.4233333333333
"721",2012,12,21,13.57
"722",2012,12,22,11.6433333333333
"723",2012,12,23,10.6079166666667
"724",2012,12,24,10.5954166666667
"725",2012,12,25,11.2316666666667
"726",2012,12,26,11.75125
"727",2012,12,27,11.9908333333333
"728",2012,12,28,10.9208333333333
"729",2012,12,29,10.8195833333333
"730",2012,12,30,10.5016666666667
"731",2012,12,31,9.58
"732",2013,1,1,9.80291666666667
"733",2013,1,2,10.3941666666667
"734",2013,1,3,10.03625
"735",2013,1,4,9.07
"736",2013,1,5,9.015
"737",2013,1,6,9.30416666666667
"738",2013,1,7,9.5225
"739",2013,1,8,9.45125
"740",2013,1,9,9.66583333333333
"741",2013,1,10,10.4208333333333
"742",2013,1,11,10.7266666666667
"743",2013,1,12,11.5141666666667
"744",2013,1,13,12.1608333333333
"745",2013,1,14,12.8816666666667
"746",2013,1,15,13.6025
"747",2013,1,16,13.66125
"748",2013,1,17,14.1258333333333
"749",2013,1,18,13.4366666666667
"750",2013,1,19,11.83125
"751",2013,1,20,11.615
"752",2013,1,21,11.82375
"753",2013,1,22,11.5691666666667
"754",2013,1,23,10.0995833333333
"755",2013,1,24,9.06916666666667
"756",2013,1,25,7.23416666666667
"757",2013,1,26,7.14916666666667
"758",2013,1,27,7.1775
"759",2013,1,28,7.24541666666667
"760",2013,1,29,8.24916666666667
"761",2013,1,30,10.1679166666667
"762",2013,1,31,11.8795833333333
"763",2013,2,1,11.1020833333333
"764",2013,2,2,9.57541666666667
"765",2013,2,3,9.39291666666667
"766",2013,2,4,9.24458333333333
"767",2013,2,5,9.20291666666667
"768",2013,2,6,9.93833333333333
"769",2013,2,7,10.3858333333333
"770",2013,2,8,11.0854166666667
"771",2013,2,9,11.1454166666667
"772",2013,2,10,10.6254166666667
"773",2013,2,11,11.0070833333333
"774",2013,2,12,11.76125
"775",2013,2,13,12.15375
"776",2013,2,14,12.0016666666667
"777",2013,2,15,11.7979166666667
"778",2013,2,16,12.03375
"779",2013,2,17,10.8720833333333
"780",2013,2,18,8.89166666666667
"781",2013,2,19,9.10916666666667
"782",2013,2,20,9.81458333333333
"783",2013,2,21,10.0358333333333
"784",2013,2,22,9.98958333333333
"785",2013,2,23,10.12125
"786",2013,2,24,10.815
"787",2013,2,25,11.1733333333333
"788",2013,2,26,10.5008333333333
"789",2013,2,27,11.4975
"790",2013,2,28,11.9370833333333
"791",2013,3,1,11.6766666666667
"792",2013,3,2,11.5669456066946
"793",2013,3,3,11.3641666666667
"794",2013,3,4,10.6208333333333
"795",2013,3,5,10.1433333333333
"796",2013,3,6,10.7466666666667
"797",2013,3,7,9.70833333333333
"798",2013,3,8,9.61166666666667
"799",2013,3,9,9.54208333333333
"800",2013,3,10,10.0858333333333
"801",2013,3,11,11.0159663865546
"802",2013,3,12,12.1091666666667
"803",2013,3,13,12.5745833333333
"804",2013,3,14,12.52625
"805",2013,3,15,11.8254166666667
"806",2013,3,16,11.9379166666667
"807",2013,3,17,12.6216666666667
"808",2013,3,18,12.50625
"809",2013,3,19,13.159243697479
"810",2013,3,20,13.6118721461187
"811",2013,3,21,12.8766666666667
"812",2013,3,22,11.8595833333333
"813",2013,3,23,11.2695833333333
"814",2013,3,24,11.2508333333333
"815",2013,3,25,10.9929166666667
"816",2013,3,26,10.23
"817",2013,3,27,10.04875
"818",2013,3,28,10.3925
